content_key,level_code,headword,reading,ruby,romaji_ko,pos,conj_type,transitivity,meaning_ko,meaning_ko_alt,example_ja,example_ko,audio_file,source,verify,note
jlpt.n5.vocab.0271,N5,帰る,かえる,{帰|かえ}る,카에루,verb,g1,vi,돌아가다;귀가하다,-,らいげつくにへ{帰|かえ}ります。,다음 달에 고국으로 돌아갑니다.,jlpt.n5.vocab.0271.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「国へ 帰ります」
jlpt.n5.vocab.0272,N5,する,する,する,스루,verb,g3_suru,vt,하다,-,にちようびはなにをしますか。,일요일에는 무엇을 합니까?,jlpt.n5.vocab.0272.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<46> 休みの日に何をするか
jlpt.n5.vocab.0273,N5,見る,みる,{見|み}る,미루,verb,g2,vt,보다,-,このざっしを{見|み}てください。,이 잡지를 봐 주세요.,jlpt.n5.vocab.0273.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「ざっしを 見て ください」
jlpt.n5.vocab.0274,N5,聞く,きく,{聞|き}く,키쿠,verb,g1,vt,듣다;묻다,-,わからないときはせんせいに{聞|き}きます。,모를 때는 선생님께 묻습니다.,jlpt.n5.vocab.0274.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제11과 漢字 「聞きます」
jlpt.n5.vocab.0275,N5,話す,はなす,{話|はな}す,하나스,verb,g1,vt,이야기하다,-,{日本語|にほんご}ですこし{話|はな}しました。,일본어로 조금 이야기했습니다.,jlpt.n5.vocab.0275.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<6> ことばができるか質問
jlpt.n5.vocab.0276,N5,読む,よむ,{読|よ}む,요무,verb,g1,vt,읽다,-,{父|ちち}はしんぶんを{読|よ}みます。,아버지는 신문을 읽습니다.,jlpt.n5.vocab.0276.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「新聞を 読みます」
jlpt.n5.vocab.0277,N5,書く,かく,{書|か}く,카쿠,verb,g1,vt,쓰다(글씨),-,ここになまえを{書|か}いてください。,여기에 이름을 써 주세요.,jlpt.n5.vocab.0277.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 지시문 「どう 書きますか」
jlpt.n5.vocab.0278,N5,買う,かう,{買|か}う,카우,verb,g1,vt,사다,-,えきのほんやでざっしを{買|か}いました。,역 서점에서 잡지를 샀습니다.,jlpt.n5.vocab.0278.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「買いました」; いろどり 제17과 漢字
jlpt.n5.vocab.0279,N5,売る,うる,{売|う}る,우루,verb,g1,vt,팔다,-,この{店|みせ}はきってを{売|う}っています。,이 가게는 우표를 팔고 있습니다.,jlpt.n5.vocab.0279.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 かいもの 토픽
jlpt.n5.vocab.0280,N5,食べる,たべる,{食|た}べる,타베루,verb,g2,vt,먹다,-,あさごはんにパンとたまごを{食|た}べました。,아침으로 빵과 달걀을 먹었습니다.,jlpt.n5.vocab.0280.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「食べました」; いろどり 제5과 漢字
jlpt.n5.vocab.0281,N5,飲む,のむ,{飲|の}む,노무,verb,g1,vt,마시다,-,くすりをみずで{飲|の}みます。,약을 물로 마십니다.,jlpt.n5.vocab.0281.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「飲みます」; いろどり 제5과 漢字
jlpt.n5.vocab.0282,N5,起きる,おきる,{起|お}きる,오키루,verb,g2,vi,일어나다,-,けさは{六|ろく}じに{起|お}きました。,오늘 아침은 여섯 시에 일어났습니다.,jlpt.n5.vocab.0282.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「起きました」
jlpt.n5.vocab.0283,N5,寝る,ねる,{寝|ね}る,네루,verb,g2,vi,자다,-,ばんごはんをたべたあとですぐ{寝|ね}ました。,저녁밥을 먹은 뒤에 바로 잤습니다.,jlpt.n5.vocab.0283.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「すぐに 寝ました」
jlpt.n5.vocab.0284,N5,働く,はたらく,{働|はたら}く,하타라쿠,verb,g1,vi,일하다,-,{姉|あね}はぎんこうで{働|はたら}いています。,누나는 은행에서 일하고 있습니다.,jlpt.n5.vocab.0284.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 토픽4 家と職場
jlpt.n5.vocab.0285,N5,休む,やすむ,{休|やす}む,야스무,verb,g1,vi,쉬다,-,きのうは{学校|がっこう}を{休|やす}みました。,어제는 학교를 쉬었습니다.,jlpt.n5.vocab.0285.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「がっこうを やすみました」
jlpt.n5.vocab.0286,N5,会う,あう,{会|あ}う,아우,verb,g1,vi,만나다,-,スーパーで{田中|たなか}さんに{会|あ}いました。,슈퍼에서 다나카 씨를 만났습니다.,jlpt.n5.vocab.0286.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「田中さんに 会いました」; いろどり 제18과 漢字
jlpt.n5.vocab.0287,N5,待つ,まつ,{待|ま}つ,마츠,verb,g1,vt,기다리다,-,ここでちょっと{待|ま}ってください。,여기서 잠깐 기다려 주세요.,jlpt.n5.vocab.0287.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 회화 표현
jlpt.n5.vocab.0288,N5,使う,つかう,{使|つか}う,츠카우,verb,g1,vt,쓰다;사용하다,-,このへやのエアコンを{使|つか}ってもいいですか。,이 방 에어컨을 써도 됩니까?,jlpt.n5.vocab.0288.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<30> 家電の操作
jlpt.n5.vocab.0289,N5,作る,つくる,{作|つく}る,츠쿠루,verb,g1,vt,만들다,-,{父|ちち}がばんごはんを{作|つく}りました。,아버지가 저녁밥을 만들었습니다.,jlpt.n5.vocab.0289.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「父が 作りました」
jlpt.n5.vocab.0290,N5,撮る,とる,{撮|と}る,토루,verb,g1,vt,(사진을) 찍다,-,こうえんでしゃしんを{撮|と}りました。,공원에서 사진을 찍었습니다.,jlpt.n5.vocab.0290.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<20> 食事の写真をSNSに投稿
jlpt.n5.vocab.0291,N5,洗う,あらう,{洗|あら}う,아라우,verb,g1,vt,씻다,-,ごはんのまえに{手|て}を{洗|あら}います。,밥 먹기 전에 손을 씻습니다.,jlpt.n5.vocab.0291.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「洗わないで ください」
jlpt.n5.vocab.0292,N5,入る,はいる,{入|はい}る,하이루,verb,g1,vi,들어가다,-,{温泉|おんせん}に{入|はい}りたいです。,온천에 들어가고 싶습니다.,jlpt.n5.vocab.0292.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제18과 漢字 「入ります」
jlpt.n5.vocab.0293,N5,出る,でる,{出|で}る,데루,verb,g2,vi,나가다;나오다,-,まいあさ{七|しち}じにいえを{出|で}ます。,매일 아침 일곱 시에 집을 나섭니다.,jlpt.n5.vocab.0293.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「家を 出ます」
jlpt.n5.vocab.0294,N5,出す,だす,{出|だ}す,다스,verb,g1,vt,내다;제출하다,-,しゅくだいはらいしゅう{出|だ}してください。,숙제는 다음 주에 내 주세요.,jlpt.n5.vocab.0294.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「出して ください」
jlpt.n5.vocab.0295,N5,入れる,いれる,{入|い}れる,이레루,verb,g2,vt,넣다,-,コーヒーにさとうを{入|い}れました。,커피에 설탕을 넣었습니다.,jlpt.n5.vocab.0295.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「さとうを たくさん 入れましたから」
jlpt.n5.vocab.0296,N5,開ける,あける,{開|あ}ける,아케루,verb,g2,vt,열다,-,あついですからまどを{開|あ}けましょう。,더우니까 창문을 엽시다.,jlpt.n5.vocab.0296.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「まどを 開けましょう」
jlpt.n5.vocab.0297,N5,閉める,しめる,{閉|し}める,시메루,verb,g2,vt,닫다,-,さむいですからドアを{閉|し}めてください。,추우니까 문을 닫아 주세요.,jlpt.n5.vocab.0297.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제7과 家の中
jlpt.n5.vocab.0298,N5,開く,あく,{開|あ}く,아쿠,verb,g1,vi,열리다,-,この{店|みせ}は{十|じゅう}じに{開|あ}きます。,이 가게는 열 시에 문을 엽니다.,jlpt.n5.vocab.0298.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<60> 営業時間の掲示
jlpt.n5.vocab.0299,N5,閉まる,しまる,{閉|し}まる,시마루,verb,g1,vi,닫히다,-,ぎんこうは{三|さん}じに{閉|し}まります。,은행은 세 시에 문을 닫습니다.,jlpt.n5.vocab.0299.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<60> 営業時間の掲示
jlpt.n5.vocab.0300,N5,始まる,はじまる,{始|はじ}まる,하지마루,verb,g1,vi,시작되다,-,じゅぎょうは{九|く}じに{始|はじ}まります。,수업은 아홉 시에 시작됩니다.,jlpt.n5.vocab.0300.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제9과 スケジュール
jlpt.n5.vocab.0301,N5,始める,はじめる,{始|はじ}める,하지메루,verb,g2,vt,시작하다,-,にほんごのべんきょうを{始|はじ}めました。,일본어 공부를 시작했습니다.,jlpt.n5.vocab.0301.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제9과 スケジュール
jlpt.n5.vocab.0302,N5,終わる,おわる,{終|お}わる,오와루,verb,g1,vi,끝나다,-,しごとは{五|ご}じに{終|お}わります。,일은 다섯 시에 끝납니다.,jlpt.n5.vocab.0302.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제9과 スケジュール
jlpt.n5.vocab.0303,N5,分かる,わかる,{分|わ}かる,와카루,verb,g1,vi,알다;이해하다,-,すみません。よく{分|わ}かりません。,죄송합니다. 잘 모르겠습니다.,jlpt.n5.vocab.0303.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제2과 과제목 「すみません、よくわかりません」
jlpt.n5.vocab.0304,N5,知る,しる,{知|し}る,시루,verb,g1,vt,알다,-,この{言葉|ことば}を{知|し}っていますか。,이 단어를 알고 있습니까?,jlpt.n5.vocab.0304.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「知らない ことば」
jlpt.n5.vocab.0305,N5,教える,おしえる,{教|おし}える,오시에루,verb,g2,vt,가르치다;알려주다,-,えきまでのいきかたを{教|おし}えてください。,역까지 가는 길을 알려 주세요.,jlpt.n5.vocab.0305.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<55> 行き方を質問
jlpt.n5.vocab.0306,N5,習う,ならう,{習|なら}う,나라우,verb,g1,vt,배우다,-,{日本語|にほんご}を{三|さん}かげつ{習|なら}いました。,일본어를 삼 개월 배웠습니다.,jlpt.n5.vocab.0306.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 にほんご 토픽
jlpt.n5.vocab.0307,N5,覚える,おぼえる,{覚|おぼ}える,오보에루,verb,g2,vt,외우다;기억하다,-,きのうかんじをたくさん{覚|おぼ}えました。,어제 한자를 많이 외웠습니다.,jlpt.n5.vocab.0307.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「かんじを おぼえました」
jlpt.n5.vocab.0308,N5,忘れる,わすれる,{忘|わす}れる,와스레루,verb,g2,vt,잊다,-,とけいを{忘|わす}れましたからじかんがわかりません。,시계를 잊고 와서 시간을 모릅니다.,jlpt.n5.vocab.0308.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「わすれましたから」
jlpt.n5.vocab.0309,N5,乗る,のる,{乗|の}る,노루,verb,g1,vi,타다,-,あそこでタクシーに{乗|の}りました。,저기에서 택시를 탔습니다.,jlpt.n5.vocab.0309.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「タクシーに のりました」; いろどり 제13과 漢字
jlpt.n5.vocab.0310,N5,降りる,おりる,{降|お}りる,오리루,verb,g2,vi,내리다,-,つぎのえきで{降|お}ります。,다음 역에서 내립니다.,jlpt.n5.vocab.0310.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제13과 文型 「【乗り物】を降ります」
jlpt.n5.vocab.0311,N5,歩く,あるく,{歩|ある}く,아루쿠,verb,g1,vi,걷다,-,えきからだいがくまで{十|じゅっ}ぷん{歩|ある}きます。,역에서 대학까지 십 분 걷습니다.,jlpt.n5.vocab.0311.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 표 「歩く」
jlpt.n5.vocab.0312,N5,走る,はしる,{走|はし}る,하시루,verb,g1,vi,달리다,-,まいあさこうえんを{走|はし}ります。,매일 아침 공원을 달립니다.,jlpt.n5.vocab.0312.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 やすみのひ 토픽
jlpt.n5.vocab.0313,N5,泳ぐ,およぐ,{泳|およ}ぐ,오요구,verb,g1,vi,헤엄치다,-,なつやすみはまいにちプールで{泳|およ}ぎました。,여름방학에는 매일 수영장에서 헤엄쳤습니다.,jlpt.n5.vocab.0313.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「プールで およぎました」
jlpt.n5.vocab.0314,N5,遊ぶ,あそぶ,{遊|あそ}ぶ,아소부,verb,g1,vi,놀다,-,にちようびにともだちと{遊|あそ}びました。,일요일에 친구와 놀았습니다.,jlpt.n5.vocab.0314.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 토픽9 休みの日に
jlpt.n5.vocab.0315,N5,立つ,たつ,{立|た}つ,타츠,verb,g1,vi,서다,-,ドアのまえに{立|た}ってください。,문 앞에 서 주세요.,jlpt.n5.vocab.0315.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 교실 지시 표현
jlpt.n5.vocab.0316,N5,座る,すわる,{座|すわ}る,스와루,verb,g1,vi,앉다,-,こちらのいすに{座|すわ}ってください。,이쪽 의자에 앉아 주세요.,jlpt.n5.vocab.0316.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 교실 지시 표현
jlpt.n5.vocab.0317,N5,住む,すむ,{住|す}む,스무,verb,g1,vi,살다;거주하다,-,{姉|あね}はとうきょうに{住|す}んでいます。,누나는 도쿄에 살고 있습니다.,jlpt.n5.vocab.0317.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제4과 과제목 「東京に住んでいます」
jlpt.n5.vocab.0318,N5,貸す,かす,{貸|か}す,카스,verb,g1,vt,빌려주다,-,ホチキスを{貸|か}してください。,스테이플러를 빌려 주세요.,jlpt.n5.vocab.0318.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제10과 과제목 「ホチキス貸してください」
jlpt.n5.vocab.0319,N5,借りる,かりる,{借|か}りる,카리루,verb,g2,vt,빌리다,-,としょかんでほんを{借|か}りました。,도서관에서 책을 빌렸습니다.,jlpt.n5.vocab.0319.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제10과 文型 「N、借りてもいいですか？」
jlpt.n5.vocab.0320,N5,返す,かえす,{返|かえ}す,카에스,verb,g1,vt,돌려주다,-,かりたほんはあした{返|かえ}します。,빌린 책은 내일 돌려주겠습니다.,jlpt.n5.vocab.0320.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제10과 貸し借り
jlpt.n5.vocab.0321,N5,持つ,もつ,{持|も}つ,모츠,verb,g1,vt,들다;가지다,-,おおきいかばんを{持|も}っています。,큰 가방을 들고 있습니다.,jlpt.n5.vocab.0321.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 선택지 「もちました」
jlpt.n5.vocab.0322,N5,取る,とる,{取|と}る,토루,verb,g1,vt,집다;잡다,-,しおを{取|と}ってください。,소금을 집어 주세요.,jlpt.n5.vocab.0322.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 たべもの 토픽
jlpt.n5.vocab.0323,N5,置く,おく,{置|お}く,오쿠,verb,g1,vt,놓다;두다,-,にもつはここに{置|お}いてください。,짐은 여기에 놓아 주세요.,jlpt.n5.vocab.0323.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<33> ものの置き場
jlpt.n5.vocab.0324,N5,送る,おくる,{送|おく}る,오쿠루,verb,g1,vt,보내다,-,ともだちにしゃしんを{送|おく}りました。,친구에게 사진을 보냈습니다.,jlpt.n5.vocab.0324.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<75> メッセージを送る
jlpt.n5.vocab.0325,N5,もらう,もらう,もらう,모라우,verb,g1,vt,받다,-,ゆうびんきょくのひとににもつをもらいます。,우체국 사람에게 짐을 받습니다.,jlpt.n5.vocab.0325.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「にもつを もらいます」
jlpt.n5.vocab.0326,N5,あげる,あげる,あげる,아게루,verb,g2,vt,주다,-,パンをはんぶんともだちにあげました。,빵을 반 친구에게 주었습니다.,jlpt.n5.vocab.0326.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「半分 ともだちに あげました」
jlpt.n5.vocab.0327,N5,言う,いう,{言|い}う,이우,verb,g1,vt,말하다,-,まだ{言|い}わないでください。,아직 말하지 말아 주세요.,jlpt.n5.vocab.0327.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「まだ 言わないで ください」
jlpt.n5.vocab.0328,N5,思う,おもう,{思|おも}う,오모우,verb,g1,vt,생각하다,-,このかばんはたかいと{思|おも}います。,이 가방은 비싸다고 생각합니다.,jlpt.n5.vocab.0328.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 감상 표현
jlpt.n5.vocab.0329,N5,歌う,うたう,{歌|うた}う,우타우,verb,g1,vt,노래하다,-,ともだちとうたを{歌|うた}いました。,친구와 노래를 불렀습니다.,jlpt.n5.vocab.0329.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 토픽6 私の好きなこと
jlpt.n5.vocab.0330,N5,切る,きる,{切|き}る,키루,verb,g1,vt,자르다,-,そのナイフでりんごを{切|き}ってください。,그 칼로 사과를 잘라 주세요.,jlpt.n5.vocab.0330.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「りんごを 切って ください」
jlpt.n5.vocab.0331,N5,着る,きる,{着|き}る,키루,verb,g2,vt,입다,-,しろいシャツを{着|き}ています。,흰 셔츠를 입고 있습니다.,jlpt.n5.vocab.0331.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 かいもの 토픽
jlpt.n5.vocab.0332,N5,履く,はく,{履|は}く,하쿠,verb,g1,vt,신다,-,あたらしいくつを{履|は}きました。,새 신발을 신었습니다.,jlpt.n5.vocab.0332.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 かいもの 토픽
jlpt.n5.vocab.0333,N5,脱ぐ,ぬぐ,{脱|ぬ}ぐ,누구,verb,g1,vt,벗다,-,げんかんでくつを{脱|ぬ}ぎます。,현관에서 신발을 벗습니다.,jlpt.n5.vocab.0333.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 토픽4 家の中
jlpt.n5.vocab.0334,N5,呼ぶ,よぶ,{呼|よ}ぶ,요부,verb,g1,vt,부르다,-,タクシーを{呼|よ}んでください。,택시를 불러 주세요.,jlpt.n5.vocab.0334.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 토픽7 街を歩く
jlpt.n5.vocab.0335,N5,ある,ある,ある,아루,verb,g1,vi,있다(사물),-,つくえのうえにメモがあります。,책상 위에 메모가 있습니다.,jlpt.n5.vocab.0335.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제7과 文型 「【場所】にNがあります」
jlpt.n5.vocab.0336,N5,いる,いる,いる,이루,verb,g2,vi,있다(사람·동물),-,{山田|やまだ}さんはどこにいますか。,야마다 씨는 어디에 있습니까?,jlpt.n5.vocab.0336.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제8과 과제목 「山田さんはどこにいますか？」
jlpt.n5.vocab.0337,N5,なる,なる,なる,나루,verb,g1,vi,되다,-,{妹|いもうと}はらいねんがくせいになります。,여동생은 내년에 학생이 됩니다.,jlpt.n5.vocab.0337.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 わたし 토픽
jlpt.n5.vocab.0338,N5,疲れる,つかれる,{疲|つか}れる,츠카레루,verb,g2,vi,지치다;피곤하다,-,あさからゆうがたまでしましたからとても{疲|つか}れました。,아침부터 저녁까지 해서 아주 피곤했습니다.,jlpt.n5.vocab.0338.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「とても つかれました」
jlpt.n5.vocab.0339,N5,大きい,おおきい,{大|おお}きい,오오키이,i_adj,i_adj,-,크다,-,{学校|がっこう}のまえに{大|おお}きいたてものがあります。,학교 앞에 큰 건물이 있습니다.,jlpt.n5.vocab.0339.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제14과 漢字 「大きい」 과제목 「大きな建物ですね」
jlpt.n5.vocab.0340,N5,小さい,ちいさい,{小|ちい}さい,치이사이,i_adj,i_adj,-,작다,-,このいすは{小|ちい}さいです。,이 의자는 작습니다.,jlpt.n5.vocab.0340.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「この いすは 小さいです」
jlpt.n5.vocab.0341,N5,新しい,あたらしい,{新|あたら}しい,아타라시이,i_adj,i_adj,-,새롭다,-,このカメラは{新|あたら}しいですね。,이 카메라는 새것이네요.,jlpt.n5.vocab.0341.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 선택지 「新しい」; いろどり 제7과 漢字
jlpt.n5.vocab.0342,N5,古い,ふるい,{古|ふる}い,후루이,i_adj,i_adj,-,오래되다;낡다,-,この{家|いえ}はちょっと{古|ふる}いです。,이 집은 조금 낡았습니다.,jlpt.n5.vocab.0342.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제7과 漢字 「古い」
jlpt.n5.vocab.0343,N5,高い,たかい,{高|たか}い,타카이,i_adj,i_adj,-,비싸다;높다,-,このカメラは{高|たか}いですね。,이 카메라는 비싸네요.,jlpt.n5.vocab.0343.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「この カメラは 高いですね」
jlpt.n5.vocab.0344,N5,安い,やすい,{安|やす}い,야스이,i_adj,i_adj,-,싸다,-,この{店|みせ}のやさいは{安|やす}いです。,이 가게 채소는 쌉니다.,jlpt.n5.vocab.0344.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 선택지 「安い」; いろどり 제15과 漢字
jlpt.n5.vocab.0345,N5,長い,ながい,{長|なが}い,나가이,i_adj,i_adj,-,길다,-,このズボンはちょっと{長|なが}いです。,이 바지는 조금 깁니다.,jlpt.n5.vocab.0345.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 かいもの 토픽
jlpt.n5.vocab.0346,N5,短い,みじかい,{短|みじか}い,미지카이,i_adj,i_adj,-,짧다,-,かみを{短|みじか}くしました。,머리를 짧게 했습니다.,jlpt.n5.vocab.0346.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 かいもの 토픽
jlpt.n5.vocab.0347,N5,早い,はやい,{早|はや}い,하야이,i_adj,i_adj,-,이르다;빠르다,-,けさは{早|はや}くおきました。,오늘 아침은 일찍 일어났습니다.,jlpt.n5.vocab.0347.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 せいかつ 토픽
jlpt.n5.vocab.0348,N5,遅い,おそい,{遅|おそ}い,오소이,i_adj,i_adj,-,늦다,-,きょうはすこし{遅|おそ}いですね。,오늘은 조금 늦으시네요.,jlpt.n5.vocab.0348.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 せいかつ 토픽
jlpt.n5.vocab.0349,N5,暑い,あつい,{暑|あつ}い,아츠이,i_adj,i_adj,-,덥다(날씨),-,このへやは{暑|あつ}いですからまどをあけましょう。,이 방은 더우니까 창문을 엽시다.,jlpt.n5.vocab.0349.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「この へやは あついですから」
jlpt.n5.vocab.0350,N5,寒い,さむい,{寒|さむ}い,사무이,i_adj,i_adj,-,춥다,-,きょうは{寒|さむ}くないです。,오늘은 춥지 않습니다.,jlpt.n5.vocab.0350.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「さむくないです」
jlpt.n5.vocab.0351,N5,熱い,あつい,{熱|あつ}い,아츠이,i_adj,i_adj,-,뜨겁다,-,このおちゃは{熱|あつ}いです。,이 차는 뜨겁습니다.,jlpt.n5.vocab.0351.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 たべもの 토픽
jlpt.n5.vocab.0352,N5,冷たい,つめたい,{冷|つめ}たい,츠메타이,i_adj,i_adj,-,차갑다,-,{冷|つめ}たいみずをください。,차가운 물을 주세요.,jlpt.n5.vocab.0352.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 たべもの 토픽
jlpt.n5.vocab.0353,N5,忙しい,いそがしい,{忙|いそが}しい,이소가시이,i_adj,i_adj,-,바쁘다,-,とても{忙|いそが}しいあさでした。,아주 바쁜 아침이었습니다.,jlpt.n5.vocab.0353.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「とても いそがしい 朝でした」
jlpt.n5.vocab.0354,N5,楽しい,たのしい,{楽|たの}しい,타노시이,i_adj,i_adj,-,즐겁다,-,スキーは{楽|たの}しかったです。,스키는 즐거웠습니다.,jlpt.n5.vocab.0354.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「楽しかったです」
jlpt.n5.vocab.0355,N5,面白い,おもしろい,{面白|おもしろ}い,오모시로이,i_adj,i_adj,-,재미있다,-,このほんはとても{面白|おもしろ}いです。,이 책은 아주 재미있습니다.,jlpt.n5.vocab.0355.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제11과 感想表現
jlpt.n5.vocab.0356,N5,おいしい,おいしい,おいしい,오이시이,i_adj,i_adj,-,맛있다,-,せんしゅうもらったこうちゃはとてもおいしかったです。,지난주에 받은 홍차는 아주 맛있었습니다.,jlpt.n5.vocab.0356.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「とても おいしかったです」
jlpt.n5.vocab.0357,N5,難しい,むずかしい,{難|むずか}しい,무즈카시이,i_adj,i_adj,-,어렵다,-,かんじのテストは{難|むずか}しかったです。,한자 시험은 어려웠습니다.,jlpt.n5.vocab.0357.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 にほんご 토픽
