content_key,level_code,headword,reading,ruby,romaji_ko,pos,conj_type,transitivity,meaning_ko,meaning_ko_alt,example_ja,example_ko,audio_file,source,verify,note
jlpt.n2.vocab.0313,N2,取り掛かる,とりかかる,{取|と}り{掛|か}かる,토리카카루,verb,g1,vi,착수하다,시작하다,{資料|し|りょう}が{届|とど}き{次第|し|だい}{分析|ぶん|せき}に{取|と}り{掛|か}かります。,자료가 도착하는 대로 분석에 착수하겠습니다.,jlpt.n2.vocab.0313.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「経過·手順を順序だてて説明する」 업무 절차를 순서대로 명확히 설명하기 / ②빈도 zipf 3.40 / 내용어 12254위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0314,N2,遂げる,とげる,{遂|と}げる,토게루,verb,g2,vt,이루다,완수하다,この{地域|ち|いき}は{十年|じゅう|ねん}で{大|おお}きな{発展|はっ|てん}を{遂|と}げました。,이 지역은 십 년 만에 큰 발전을 이뤘어요.,jlpt.n2.vocab.0314.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「経過·手順を順序だてて説明する」 경과를 순서대로 설명하고 성과를 보고하기 / ②빈도 zipf 3.85 / 내용어 6285위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0315,N2,先立つ,さきだつ,{先立|さき|だ}つ,사키다츠,verb,g1,vi,앞서다,선행하다,{発表|はっ|ぴょう}に{先立|さき|だ}って{資料|し|りょう}をお{配|くば}りします。,발표에 앞서 자료를 나눠 드리겠습니다.,jlpt.n2.vocab.0315.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「経過·手順を順序だてて説明する」 순서를 세워 연구 목적과 방법을 설명하기 / ②빈도 zipf 3.48 / 내용어 10946위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0316,N2,相次ぐ,あいつぐ,{相次|あい|つ}ぐ,아이츠구,verb,g1,vi,잇따르다,연달아 일어나다,{今年|こ|とし}は{災害|さい|がい}が{相次|あい|つ}ぎました。,올해는 재해가 잇따랐어요.,jlpt.n2.vocab.0316.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「経過·手順を順序だてて説明する」 사건의 경과를 사실과 추측을 구별해 전달하기 / ②빈도 zipf 3.46 / 순위표 밖; Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0317,N2,引き起こす,ひきおこす,{引|ひ}き{起|お}こす,히키오코스,verb,g1,vt,일으키다,야기하다,{小|ちい}さな{誤解|ご|かい}が{大|おお}きな{問題|もん|だい}を{引|ひ}き{起|お}こしました。,작은 오해가 큰 문제를 일으켰어요.,jlpt.n2.vocab.0317.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「経過·手順を順序だてて説明する」 어떤 내용의 문제인지 상사에게 정확히 보고하기 / ②빈도 zipf 4.01 / 내용어 4832위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0318,N2,順調,じゅんちょう,{順調|じゅん|ちょう},준초오,na_adj,na_adj,-,순조롭다,-,{準備|じゅん|び}は{今|いま}のところ{順調|じゅん|ちょう}に{進|すす}んでいます。,준비는 지금으로서는 순조롭게 진행되고 있어요.,jlpt.n2.vocab.0318.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「経過·手順を順序だてて説明する」 진행 상황에 대해 상세한 정보를 주고받기 / ②빈도 zipf 4.08 / 내용어 4254위(모집단 80726); Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0319,N2,慎重,しんちょう,{慎重|しん|ちょう},신초오,na_adj,na_adj,-,신중하다,-,{数字|すう|じ}の{扱|あつか}いには{慎重|しん|ちょう}になるべきです。,수치를 다룰 때는 신중해야 해요.,jlpt.n2.vocab.0319.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「経過·手順を順序だてて説明する」 주의해야 할 점에 대해 상세히 설명하기 / ②빈도 zipf 4.20 / 내용어 3426위(모집단 80726); Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0320,N2,次々に,つぎつぎに,{次々|つぎ|つぎ}に,츠기츠기니,adv,-,-,잇따라,차례차례,{会場|かい|じょう}から{質問|しつ|もん}が{次々|つぎ|つぎ}に{出|で}ました。,회장에서 질문이 잇따라 나왔어요.,jlpt.n2.vocab.0320.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「経過·手順を順序だてて説明する」 참가자의 질문에 적확히 대응하기 / ②빈도 zipf 4.25 / 순위표 밖; Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0321,N2,まもなく,まもなく,まもなく,마모나쿠,adv,-,-,곧,머지않아,まもなく{開場|かい|じょう}いたしますのでお{待|ま}ちください。,곧 개장하오니 기다려 주십시오.,jlpt.n2.vocab.0321.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「経過·手順を順序だてて説明する」 주의 사항과 안내를 자연스럽게 방송하기 / ②빈도 zipf 4.09 / 순위표 밖; Tanos교차: N2 일치
jlpt.n2.vocab.0322,N2,引き続き,ひきつづき,{引|ひ}き{続|つづ}き,히키츠즈키,adv,-,-,계속해서,이어서,{引|ひ}き{続|つづ}き{来年|らい|ねん}も{同|おな}じ{担当|たん|とう}をすることになりました。,계속해서 내년에도 같은 담당을 하게 됐어요.,jlpt.n2.vocab.0322.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「経過·手順を順序だてて説明する」 업무 인계에 대해 상세한 정보를 설명하기 / ②빈도 zipf 4.31 / 내용어 2806위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0323,N2,次いで,ついで,{次|つ}いで,츠이데,conj,-,-,이어서,다음으로,まず{目的|もく|てき}を{述|の}べ、{次|つ}いで{方法|ほう|ほう}を{説明|せつ|めい}します。,먼저 목적을 말하고 이어서 방법을 설명하겠습니다.,jlpt.n2.vocab.0323.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「経過·手順を順序だてて説明する」 연구 목적과 방법을 순서대로 설명하기 / ②빈도 zipf 3.72 / 내용어 7658위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0324,N2,そこで,そこで,そこで,소코데,conj,-,-,그래서,그리하여,{予算|よ|さん}が{足|た}りませんでした。そこで{別|べつ}の{案|あん}を{考|かんが}えました。,예산이 부족했어요. 그래서 다른 안을 생각했어요.,jlpt.n2.vocab.0324.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「経過·手順を順序だてて説明する」 경과를 순서대로 설명하고 대안을 제시하기 / ②빈도 zipf 4.78 / 순위표 밖; Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0325,N2,報道,ほうどう,{報道|ほう|どう},호오도오,noun,suru_noun,vt,보도,-,{事件|じ|けん}についての{報道|ほう|どう}を{何|なん}{度|ど}も{確|たし}かめました。,사건에 대한 보도를 몇 번이나 확인했어요.,jlpt.n2.vocab.0325.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 뉴스를 보고 정보와 논거를 이해하기 / ②빈도 zipf 4.80 / 내용어 848위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0326,N2,用紙,ようし,{用紙|よう|し},요오시,noun,-,-,용지,서식,{申|もう}し{込|こ}み{用紙|よう|し}に{必要|ひつ|よう}な{事項|じ|こう}を{書|か}きました。,신청 용지에 필요한 사항을 적었어요.,jlpt.n2.vocab.0326.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 필요한 정보를 정확히 전하며 신청하기 / ②빈도 zipf 3.79 / 내용어 6886위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0327,N2,誤り,あやまり,{誤|あやま}り,아야마리,noun,-,-,오류,잘못,{資料|し|りょう}の{数字|すう|じ}に{誤|あやま}りが{見|み}つかりました。,자료의 수치에서 오류가 발견됐어요.,jlpt.n2.vocab.0327.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 과거 보고서를 훑어보고 관련된 사항을 찾아내기 / ②빈도 zipf 4.00 / 내용어 4891위(모집단 80726); Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0328,N2,連絡先,れんらくさき,{連絡|れん|らく}{先|さき},렌라쿠사키,noun,-,-,연락처,-,{担当者|たん|とう|しゃ}の{連絡|れん|らく}{先|さき}を{教|おし}えてもらいました。,담당자의 연락처를 알려 받았어요.,jlpt.n2.vocab.0328.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 필요한 정보를 질문하고 답을 받아 확인하기 / ②빈도 zipf 4.97 / 순위표 밖; Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0329,N2,概要,がいよう,{概要|がい|よう},가이요오,noun,-,-,개요,대강,{議題|ぎ|だい}の{概要|がい|よう}を{理解|り|かい}してから{議論|ぎ|ろん}に{加|くわ}わりました。,의제의 개요를 이해하고 나서 논의에 참여했어요.,jlpt.n2.vocab.0329.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 의제의 개요를 이해하고 사실 확인을 하기 / ②빈도 zipf 4.14 / 내용어 3849위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0330,N2,要点,ようてん,{要点|よう|てん},요오텐,noun,-,-,요점,핵심,{長|なが}い{説明|せつ|めい}の{要点|よう|てん}を{短|みじか}くまとめました。,긴 설명의 요점을 짧게 정리했어요.,jlpt.n2.vocab.0330.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 상세한 설명을 듣고 요점을 정확히 이해하기 / ②빈도 zipf 3.32 / 내용어 13554위(모집단 80726); Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0331,N2,問う,とう,{問|と}う,토우,verb,g1,vt,묻다,(책임을) 따지다,{責任|せき|にん}の{所在|しょ|ざい}を{問|と}う{声|こえ}が{上|あ}がりました。,책임 소재를 따지는 목소리가 나왔어요.,jlpt.n2.vocab.0331.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 책임 소재를 명확히 하며 이야기하기 / ②빈도 zipf 4.56 / 내용어 1598위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0332,N2,呼びかける,よびかける,{呼|よ}びかける,요비카케루,verb,g2,vi_vt,호소하다,불러 세우다,{協力|きょう|りょく}してほしいと{住民|じゅう|みん}に{呼|よ}びかけました。,협력해 달라고 주민에게 호소했어요.,jlpt.n2.vocab.0332.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 협력을 구하는 안내 방송을 듣고 이해하기 / ②빈도 zipf 3.36 / 내용어 12891위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0333,N2,差し出す,さしだす,{差|さ}し{出|だ}す,사시다스,verb,g1,vt,내밀다,제출하다,{名刺|めい|し}を{差|さ}し{出|だ}しながら{自己|じ|こ}{紹介|しょう|かい}しました。,명함을 내밀면서 자기소개를 했어요.,jlpt.n2.vocab.0333.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 명함을 교환하며 필요한 정보를 상세히 소개하기 / ②빈도 zipf 3.39 / 내용어 12386위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0334,N2,受け付ける,うけつける,{受|う}け{付|つ}ける,우케츠케루,verb,g2,vt,접수하다,받아들이다,{申|もう}し{込|こ}みは{来週|らい|しゅう}まで{受|う}け{付|つ}けています。,신청은 다음 주까지 접수하고 있어요.,jlpt.n2.vocab.0334.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 창구에서 신청 절차에 대한 설명을 이해하기 / ②빈도 zipf 3.13 / 내용어 17228위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0335,N2,申し出る,もうしでる,{申|もう}し{出|で}る,모오시데루,verb,g2,vt,자청하다,신청하다;청하다,{自分|じ|ぶん}から{手伝|て|つだ}いたいと{申|もう}し{出|で}ました。,스스로 돕고 싶다고 자청했어요.,jlpt.n2.vocab.0335.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 협력하도록 주위 사람에게 이야기하기 / ②빈도 zipf 2.91 / 내용어 21890위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0336,N2,取り消す,とりけす,{取|と}り{消|け}す,토리케스,verb,g1,vt,취소하다,철회하다,{予約|よ|やく}を{取|と}り{消|け}したいと{電話|でん|わ}で{伝|つた}えました。,예약을 취소하고 싶다고 전화로 전했어요.,jlpt.n2.vocab.0336.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 희망과 조건을 명확히 전하며 이야기하기 / ②빈도 zipf 3.51 / 내용어 10503위(모집단 80726); Tanos교차: N2 일치
jlpt.n2.vocab.0337,N2,見落とす,みおとす,{見|み}{落|お}とす,미오토스,verb,g1,vt,못 보고 넘기다,빠뜨리다,{大切|たい|せつ}な{条件|じょう|けん}を{見|み}{落|お}とすところでした。,중요한 조건을 못 보고 넘길 뻔했어요.,jlpt.n2.vocab.0337.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 계약서를 읽고 특기 사항을 빠짐없이 이해하기 / ②빈도 zipf 2.70 / 내용어 27060위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0338,N2,届け出る,とどけでる,{届|とど}け{出|で}る,토도케데루,verb,g2,vt,신고하다,제출하다,{紛失|ふん|しつ}に{気|き}づいてすぐ{窓口|まど|ぐち}に{届|とど}け{出|で}ました。,분실을 알아차리고 바로 창구에 신고했어요.,jlpt.n2.vocab.0338.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 문제가 생겼을 때 경과를 정확히 설명하고 의뢰하기 / ②빈도 zipf 2.40 / 내용어 34722위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0339,N2,告げる,つげる,{告|つ}げる,츠게루,verb,g2,vt,알리다,고하다,{結果|けっ|か}を{電話|でん|わ}で{告|つ}げられました。,결과를 전화로 통보받았어요.,jlpt.n2.vocab.0339.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 정보를 정확히 전달하고 질문에 답하기 / ②빈도 zipf 3.77 / 내용어 7125위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0340,N2,正式,せいしき,{正式|せい|しき},세에시키,na_adj,na_adj,-,정식이다,공식적이다,{正式|せい|しき}な{返事|へん|じ}は{来週|らい|しゅう}に{届|とど}く{予定|よ|てい}です。,정식 답변은 다음 주에 올 예정이에요.,jlpt.n2.vocab.0340.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 거래처의 의뢰 메일에 대해 답신을 쓰기 / ②빈도 zipf 4.36 / 내용어 2524위(모집단 80726); Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0341,N2,速やか,すみやか,{速|すみ}やか,스미야카,na_adj,na_adj,-,신속하다,재빠르다,{問題|もん|だい}が{起|お}きたら{速|すみ}やかに{報告|ほう|こく}してください。,문제가 생기면 신속하게 보고해 주세요.,jlpt.n2.vocab.0341.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 문제가 생겼을 때 상사에게 정확히 보고하기 / ②빈도 zipf 3.75 / 내용어 7360위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0342,N2,直ちに,ただちに,{直|ただ}ちに,타다치니,adv,-,-,즉시,곧바로,{事故|じ|こ}のあと{直|ただ}ちに{必要|ひつ|よう}な{措置|そ|ち}をとりました。,사고 후 즉시 필요한 조치를 취했어요.,jlpt.n2.vocab.0342.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 사고가 났을 때 당장의 대처에 대해 설명하기 / ②빈도 zipf 4.09 / 내용어 4208위(모집단 80726); Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0343,N2,早速,さっそく,{早速|さっ|そく},삿소쿠,adv,-,-,즉시,당장;바로,メールを{受|う}け{取|と}って{早速|さっ|そく}{返事|へん|じ}を{書|か}きました。,메일을 받고 바로 답장을 썼어요.,jlpt.n2.vocab.0343.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 의뢰 메일에 대해 대처가 가능한지 설명한 답신을 쓰기 / ②빈도 zipf 4.42 / 내용어 2238위(모집단 80726); Tanos교차: N2 일치
jlpt.n2.vocab.0344,N2,いちいち,いちいち,いちいち,이치이치,adv,-,-,일일이,하나하나,{細|こま}かい{点|てん}までいちいち{確|たし}かめました。,세세한 점까지 일일이 확인했어요.,jlpt.n2.vocab.0344.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 세세한 절차와 주의할 점을 설명하고 질문에 답하기 / ②빈도 zipf 4.07 / 내용어 4327위(모집단 80726); Tanos교차: N2 일치
jlpt.n2.vocab.0345,N2,一斉に,いっせいに,{一斉|いっ|せい}に,잇세에니,adv,-,-,일제히,한꺼번에,{館内|かん|ない}の{放送|ほう|そう}が{一斉|いっ|せい}に{流|なが}れました。,관내 방송이 일제히 흘러나왔어요.,jlpt.n2.vocab.0345.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 전시 내용과 주의 사항을 관내에 방송하기 / ②빈도 zipf 3.98 / 순위표 밖; Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0346,N2,じかに,じかに,じかに,지카니,adv,-,-,직접,바로,メールではなくじかに{会|あ}って{話|はな}すことにしました。,메일이 아니라 직접 만나서 이야기하기로 했어요.,jlpt.n2.vocab.0346.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 정보를 정확히 전달하고 질문에 답하기 / ②빈도 zipf 2.41 / 순위표 밖; Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0347,N2,紛らわしい,まぎらわしい,{紛|まぎ}らわしい,마기라와시이,i_adj,i_adj,-,헷갈리기 쉽다,혼동하기 쉽다,{名前|な|まえ}が{紛|まぎ}らわしいので{番号|ばん|ごう}で{管理|かん|り}しています。,이름이 헷갈리기 쉬워서 번호로 관리하고 있어요.,jlpt.n2.vocab.0347.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 세세한 절차와 주의할 점을 명확히 설명하기 / ②빈도 zipf 3.25 / 내용어 14892위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0348,N2,くどい,くどい,くどい,쿠도이,i_adj,i_adj,-,장황하다,끈덕지다,{説明|せつ|めい}がくどくならないように{気|き}をつけました。,설명이 장황해지지 않도록 신경 썼어요.,jlpt.n2.vocab.0348.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「情報交換·報告·必要な情報を探し出す」 명확하고 상세하게 설명하고 질문에 답하기 / ②빈도 zipf 3.17 / 내용어 16416위(모집단 80726); Tanos교차: N2 일치
jlpt.n2.vocab.0349,N2,反論,はんろん,{反論|はん|ろん},한론,noun,suru_noun,vi,반론,-,{相手|あい|て}の{意見|い|けん}に{根拠|こん|きょ}を{示|しめ}して{反論|はん|ろん}しました。,상대의 의견에 근거를 제시하며 반론했어요.,jlpt.n2.vocab.0349.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「フォーマルな場面で議論する·交渉する」🆕 근거를 제시하며 상대의 의견에 반론하고 활발히 논의하기 / ②빈도 zipf 3.94 / 내용어 5413위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n2.vocab.0350,N2,交渉,こうしょう,{交渉|こう|しょう},코오쇼오,noun,suru_noun,vi,교섭,협상,{代案|だい|あん}を{出|だ}しながら{粘|ねば}り{強|づよ}く{交渉|こう|しょう}しました。,대안을 내면서 끈질기게 교섭했어요.,jlpt.n2.vocab.0350.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「フォーマルな場面で議論する·交渉する」🆕 대안이나 양보안을 말하면서 교섭하기 / ②빈도 zipf 4.65 / 내용어 1282위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0351,N2,抗議,こうぎ,{抗議|こう|ぎ},코오기,noun,suru_noun,vi,항의,-,{一方的|いっ|ぽう|てき}な{変更|へん|こう}について{抗議|こう|ぎ}しました。,일방적인 변경에 대해 항의했어요.,jlpt.n2.vocab.0351.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「フォーマルな場面で議論する·交渉する」🆕 납득이 가지 않는 점에 대해 교섭하기 / ②빈도 zipf 4.26 / 내용어 3044위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0352,N2,妥協,だきょう,{妥協|だ|きょう},다쿄오,noun,suru_noun,vi,타협,-,これ{以上|い|じょう}の{妥協|だ|きょう}はできないと{伝|つた}えました。,이 이상의 타협은 할 수 없다고 전했어요.,jlpt.n2.vocab.0352.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「フォーマルな場面で議論する·交渉する」🆕 양보안을 제시하며 문제 해결을 위해 이야기하기 / ②빈도 zipf 3.90 / 내용어 5774위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0353,N2,譲る,ゆずる,{譲|ゆず}る,유즈루,verb,g1,vt,양보하다,넘겨주다,{値段|ね|だん}については{少|すこ}し{譲|ゆず}ってもらえました。,가격에 대해서는 조금 양보를 받아 냈어요.,jlpt.n2.vocab.0353.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「フォーマルな場面で議論する·交渉する」🆕 대안이나 양보안을 말하면서 교섭하기 / ②빈도 zipf 4.19 / 내용어 3528위(모집단 80726); Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0354,N2,責める,せめる,{責|せ}める,세메루,verb,g2,vt,책망하다,나무라다,{誰|だれ}かを{責|せ}めても{問題|もん|だい}は{解決|かい|けつ}しません。,누군가를 책망해도 문제는 해결되지 않아요.,jlpt.n2.vocab.0354.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「フォーマルな場面で議論する·交渉する」🆕 불만을 말하면서도 문제 해결을 위해 이야기하기 / ②빈도 zipf 3.63 / 내용어 8819위(모집단 80726); Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0355,N2,争う,あらそう,{争|あらそ}う,아라소우,verb,g1,vi_vt,다투다,겨루다,{細|こま}かい{点|てん}で{争|あらそ}っても{仕方|し|かた}がありません。,세세한 점으로 다퉈도 어쩔 수 없어요.,jlpt.n2.vocab.0355.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「フォーマルな場面で議論する·交渉する」🆕 의견이 대립했을 때 근거를 들어 자기 의견을 말하기 / ②빈도 zipf 4.12 / 내용어 4016위(모집단 80726); Tanos교차: N2 일치
jlpt.n2.vocab.0356,N2,逆らう,さからう,{逆|さか}らう,사카라우,verb,g1,vi,거스르다,거역하다,{流|なが}れに{逆|さか}らってでも{言|い}うべきことは{言|い}います。,흐름을 거슬러서라도 할 말은 하겠어요.,jlpt.n2.vocab.0356.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「フォーマルな場面で議論する·交渉する」🆕 논의의 흐름을 이해하고 자기 입장을 정확히 말하기 / ②빈도 zipf 3.90 / 내용어 5840위(모집단 80726); Tanos교차: N3 분류 — 우리 N3 400 미수록 잔여분을 N2로 흡수
jlpt.n2.vocab.0357,N2,交わす,かわす,{交|か}わす,카와스,verb,g1,vt,주고받다,나누다,{条件|じょう|けん}について{何度|なん|ど}も{意見|い|けん}を{交|か}わしました。,조건에 대해 몇 번이나 의견을 주고받았어요.,jlpt.n2.vocab.0357.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「フォーマルな場面で議論する·交渉する」🆕 자기 희망과 조건을 명확히 전하며 이야기하기 / ②빈도 zipf 4.06 / 내용어 4405위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N2 유지
jlpt.n2.vocab.0358,N2,拒む,こばむ,{拒|こば}む,코바무,verb,g1,vt,거부하다,거절하다,{相手|あい|て}は{最後|さい|ご}まで{代案|だい|あん}を{拒|こば}みました。,상대는 끝까지 대안을 거부했어요.,jlpt.n2.vocab.0358.m4a,ref_only:jfs_cando_b2+corpus_freq,draft,선정축: ①B2 언어활동「フォーマルな場面で議論する·交渉する」🆕 납득이 가지 않는 조건에 대해 교섭하기 / ②빈도 zipf 3.82 / 내용어 6610위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
