content_key,level_code,headword,reading,ruby,romaji_ko,pos,conj_type,transitivity,meaning_ko,meaning_ko_alt,example_ja,example_ko,audio_file,source,verify,note
jlpt.n4.vocab.0230,N4,捨てる,すてる,{捨|す}てる,스테루,verb,g2,vt,버리다,-,ここにごみを{捨|す}ててはいけません。,여기에 쓰레기를 버리면 안 돼요.,jlpt.n4.vocab.0230.m4a,ref_only:jf_irodori_a2,draft,「〜てはいけない」와 함께; Tanos교차: N4 일치
jlpt.n4.vocab.0231,N4,倒れる,たおれる,{倒|たお}れる,타오레루,verb,g2,vi,쓰러지다,넘어지다,{台風|たいふう}で{木|き}が{倒|たお}れました。,태풍으로 나무가 쓰러졌어요.,jlpt.n4.vocab.0231.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0232,N4,訪ねる,たずねる,{訪|たず}ねる,타즈네루,verb,g2,vt,방문하다,찾아가다,{先生|せんせい}の{家|いえ}を{訪|たず}ねました。,선생님 댁을 방문했어요.,jlpt.n4.vocab.0232.m4a,ref_only:jf_irodori_a2,draft,尋ねる(묻다)와 동음 — 표기 하나만 채택; Tanos교차: N4 일치
jlpt.n4.vocab.0233,N4,建てる,たてる,{建|た}てる,타테루,verb,g2,vt,짓다,세우다,{駅|えき}の{近|ちか}くにビルを{建|た}てています。,역 근처에 빌딩을 짓고 있어요.,jlpt.n4.vocab.0233.m4a,ref_only:jf_irodori_a2,draft,建物와 어근 공유; Tanos교차: N4 일치
jlpt.n4.vocab.0234,N4,楽しむ,たのしむ,{楽|たの}しむ,타노시무,verb,g1,vt,즐기다,-,{旅行|りょこう}を{楽|たの}しんできました。,여행을 즐기고 왔어요.,jlpt.n4.vocab.0234.m4a,ref_only:jf_marugoto_a2,draft,楽しい·楽しみ와 3종 세트; Tanos교차: N4 일치
jlpt.n4.vocab.0235,N4,頼む,たのむ,{頼|たの}む,타노무,verb,g1,vt,부탁하다,주문하다,コーヒーを{二|ふた}つ{頼|たの}みました。,커피를 두 잔 주문했어요.,jlpt.n4.vocab.0235.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 주문·의뢰 주제; Tanos N5 분류 → 우리 N5 400 미수록분 흡수; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0236,N4,足りる,たりる,{足|た}りる,타리루,verb,g2,vi,충분하다,모자라지 않다,お{金|かね}が{足|た}りません。,돈이 모자라요.,jlpt.n4.vocab.0236.m4a,ref_only:jf_marugoto_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0237,N4,違う,ちがう,{違|ちが}う,치가우,verb,g1,vi,다르다,틀리다,{答|こた}えが{違|ちが}います。,답이 틀려요.,jlpt.n4.vocab.0237.m4a,ref_only:jlpt_n4_sample,draft,선정축: 문항 필수어; Tanos N5 분류 → 우리 N5 400 미수록분 흡수; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0238,N4,捕まえる,つかまえる,{捕|つか}まえる,츠카마에루,verb,g2,vt,붙잡다,잡다,{子|こ}どもが{虫|むし}を{捕|つか}まえました。,아이가 벌레를 잡았어요.,jlpt.n4.vocab.0238.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0239,N4,包む,つつむ,{包|つつ}む,츠츠무,verb,g1,vt,싸다,포장하다,プレゼントをきれいに{包|つつ}んでください。,선물을 예쁘게 포장해 주세요.,jlpt.n4.vocab.0239.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0240,N4,勤める,つとめる,{勤|つと}める,츠토메루,verb,g2,vi,근무하다,일하다,{銀行|ぎんこう}に{勤|つと}めています。,은행에 근무하고 있어요.,jlpt.n4.vocab.0240.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 직업 소개 주제; Tanos N5 분류 → 우리 N5 400 미수록분 흡수; 働く와 대비 — 勤める는 に를 취함; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0241,N4,伝える,つたえる,{伝|つた}える,츠타에루,verb,g2,vt,전하다,알리다,{先生|せんせい}にこのことを{伝|つた}えてください。,선생님께 이 일을 전해주세요.,jlpt.n4.vocab.0241.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0242,N4,手伝う,てつだう,{手伝|てつだ}う,테츠다우,verb,g1,vt,돕다,거들다,{引|ひ}っ{越|こ}しを{手伝|てつだ}ってくれませんか。,이사를 도와주지 않을래요?,jlpt.n4.vocab.0242.m4a,ref_only:jf_irodori_a2,draft,부분 그룹 루비 검증항; Tanos교차: N4 일치
jlpt.n4.vocab.0243,N4,通る,とおる,{通|とお}る,토오루,verb,g1,vi,지나가다,통과하다,この{道|みち}はバスが{通|とお}ります。,이 길은 버스가 지나가요.,jlpt.n4.vocab.0243.m4a,ref_only:jf_irodori_a2,draft,장음 とお 검증항(토오루); Tanos교차: N4 일치
jlpt.n4.vocab.0244,N4,泊まる,とまる,{泊|と}まる,토마루,verb,g1,vi,묵다,숙박하다,ホテルに{三|みっ}{日|か}{泊|と}まりました。,호텔에 사흘 묵었어요.,jlpt.n4.vocab.0244.m4a,ref_only:jf_irodori_a2,draft,止まる와 동음이표기; Tanos교차: N4 일치
jlpt.n4.vocab.0245,N4,泣く,なく,{泣|な}く,나쿠,verb,g1,vi,울다,-,{赤|あか}ちゃんが{泣|な}いています。,아기가 울고 있어요.,jlpt.n4.vocab.0245.m4a,ref_only:jf_irodori_a2,draft,N5 鳴く와 동음이표기; Tanos교차: N4 일치
jlpt.n4.vocab.0246,N4,無くなる,なくなる,{無|な}くなる,나쿠나루,verb,g1,vi,없어지다,다 떨어지다,{財布|さいふ}が{無|な}くなりました。,지갑이 없어졌어요.,jlpt.n4.vocab.0246.m4a,ref_only:jf_irodori_a2,draft,亡くなる와 동음이표기 — 표기로만 구별; Tanos교차: N4 일치
jlpt.n4.vocab.0247,N4,亡くなる,なくなる,{亡|な}くなる,나쿠나루,verb,g1,vi,돌아가시다,세상을 떠나다,{祖父|そふ}は{去年|きょねん}{亡|な}くなりました。,할아버지는 작년에 돌아가셨어요.,jlpt.n4.vocab.0247.m4a,ref_only:jf_irodori_a2,draft,無くなる와 동음이표기 — 카드에서 반드시 함께 노출; Tanos교차: N4 일치
jlpt.n4.vocab.0248,N4,投げる,なげる,{投|な}げる,나게루,verb,g2,vt,던지다,-,ボールを{投|な}げてください。,공을 던져주세요.,jlpt.n4.vocab.0248.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0249,N4,慣れる,なれる,{慣|な}れる,나레루,verb,g2,vi,익숙해지다,적응하다,{新|あたら}しい{仕事|しごと}にもう{慣|な}れました。,새 일에 이제 익숙해졌어요.,jlpt.n4.vocab.0249.m4a,ref_only:jf_marugoto_a2,draft,習慣과 어근 공유; Tanos교차: N4 일치
jlpt.n4.vocab.0250,N4,逃げる,にげる,{逃|に}げる,니게루,verb,g2,vi,도망치다,달아나다,{猫|ねこ}が{窓|まど}から{逃|に}げました。,고양이가 창문으로 도망쳤어요.,jlpt.n4.vocab.0250.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0251,N4,似る,にる,{似|に}る,니루,verb,g2,vi,닮다,비슷하다,{娘|むすめ}は{母|はは}に{似|に}ています。,딸은 엄마를 닮았어요.,jlpt.n4.vocab.0251.m4a,ref_only:jf_marugoto_a2,draft,상태는 늘 「似ている」; Tanos교차: N4 일치
jlpt.n4.vocab.0252,N4,塗る,ぬる,{塗|ぬ}る,누루,verb,g1,vt,바르다,칠하다,パンにバターを{塗|ぬ}ります。,빵에 버터를 발라요.,jlpt.n4.vocab.0252.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0253,N4,濡れる,ぬれる,{濡|ぬ}れる,누레루,verb,g2,vi,젖다,-,{雨|あめ}で{服|ふく}が{濡|ぬ}れてしまいました。,비로 옷이 젖어 버렸어요.,jlpt.n4.vocab.0253.m4a,ref_only:jf_irodori_a2,draft,선정축: 乾く와 대비쌍; Tanos교차: N3 분류(구시험 기준) — 교재축 판단을 우선해 N4 유지
jlpt.n4.vocab.0254,N4,眠る,ねむる,{眠|ねむ}る,네무루,verb,g1,vi,잠들다,자다,ゆうべはよく{眠|ねむ}れませんでした。,어젯밤엔 잘 못 잤어요.,jlpt.n4.vocab.0254.m4a,ref_only:jf_irodori_a2,draft,N5 寝る와 대비 — 眠る는 잠든 상태; Tanos교차: N4 일치
jlpt.n4.vocab.0255,N4,乗り換える,のりかえる,{乗|の}り{換|か}える,노리카에루,verb,g2,vt,갈아타다,환승하다,{東京|とうきょう}{駅|えき}で{乗|の}り{換|か}えます。,도쿄역에서 갈아타요.,jlpt.n4.vocab.0255.m4a,ref_only:jf_irodori_a2,draft,A2 교통 주제 필수; Tanos교차: N4 일치
jlpt.n4.vocab.0256,N4,運ぶ,はこぶ,{運|はこ}ぶ,하코부,verb,g1,vt,옮기다,나르다,この{箱|はこ}を{運|はこ}んでくれませんか。,이 상자를 옮겨주지 않을래요?,jlpt.n4.vocab.0256.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0257,N4,払う,はらう,{払|はら}う,하라우,verb,g1,vt,지불하다,내다,カードで{払|はら}えますか。,카드로 낼 수 있어요?,jlpt.n4.vocab.0257.m4a,ref_only:jf_irodori_a2,draft,어미 う 장음 오판 검증항(하라우); Tanos교차: N4 일치
jlpt.n4.vocab.0258,N4,冷える,ひえる,{冷|ひ}える,히에루,verb,g2,vi,차가워지다,식다,{夜|よる}は{冷|ひ}えますから{上着|うわぎ}を{持|も}って{行|い}きます。,밤에는 쌀쌀해지니까 겉옷을 가져갈게요.,jlpt.n4.vocab.0258.m4a,ref_only:jf_irodori_a2,draft,N5 冷たい의 동사형; Tanos교차: N4 일치
jlpt.n4.vocab.0259,N4,光る,ひかる,{光|ひか}る,히카루,verb,g1,vi,빛나다,반짝이다,{星|ほし}がきれいに{光|ひか}っています。,별이 예쁘게 빛나고 있어요.,jlpt.n4.vocab.0259.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0260,N4,引っ越す,ひっこす,{引|ひ}っ{越|こ}す,힉코스,verb,g1,vi,이사하다,-,{来月|らいげつ}{東京|とうきょう}に{引|ひ}っ{越|こ}します。,다음 달에 도쿄로 이사해요.,jlpt.n4.vocab.0260.m4a,ref_only:jf_irodori_a2,draft,촉음이 루비 밖에 오는 검증항(힉코스); Tanos교차: N4 일치
jlpt.n4.vocab.0261,N4,拾う,ひろう,{拾|ひろ}う,히로우,verb,g1,vt,줍다,-,{道|みち}で{財布|さいふ}を{拾|ひろ}いました。,길에서 지갑을 주웠어요.,jlpt.n4.vocab.0261.m4a,ref_only:jf_irodori_a2,draft,落とす와 대비쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0262,N4,太る,ふとる,{太|ふと}る,후토루,verb,g1,vi,살찌다,-,{最近|さいきん}{少|すこ}し{太|ふと}りました。,요즘 조금 살쪘어요.,jlpt.n4.vocab.0262.m4a,ref_only:jf_irodori_a2,draft,太い와 어근 공유; Tanos교차: N4 일치
jlpt.n4.vocab.0263,N4,踏む,ふむ,{踏|ふ}む,후무,verb,g1,vt,밟다,-,{電車|でんしゃ}で{人|ひと}の{足|あし}を{踏|ふ}んでしまいました。,전철에서 남의 발을 밟아 버렸어요.,jlpt.n4.vocab.0263.m4a,ref_only:jf_irodori_a2,draft,수동형 회피 위해 「〜てしまう」 능동문으로 작성; Tanos교차: N4 일치
jlpt.n4.vocab.0264,N4,負ける,まける,{負|ま}ける,마케루,verb,g2,vi,지다,패하다,きのうの{試合|しあい}に{負|ま}けました。,어제 시합에서 졌어요.,jlpt.n4.vocab.0264.m4a,ref_only:jf_irodori_a2,draft,勝つ와 대비쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0265,N4,間違える,まちがえる,{間違|ま|ちが}える,마치가에루,verb,g2,vt,틀리다;착각하다,잘못하다,{道|みち}を{間違|まちが}えてしまいました。,길을 잘못 들었어요.,jlpt.n4.vocab.0265.m4a,ref_only:jlpt_n4_sample,draft,違う와 어근 공유; Tanos교차: N4 일치
jlpt.n4.vocab.0266,N4,間に合う,まにあう,{間|ま}に{合|あ}う,마니아우,verb,g1,vi,시간에 맞추다,늦지 않다,{急|いそ}げば{間|ま}に{合|あ}います。,서두르면 늦지 않아요.,jlpt.n4.vocab.0266.m4a,ref_only:jf_irodori_a2,draft,조건형 ば와 함께; Tanos교차: N4 일치
jlpt.n4.vocab.0267,N4,回る,まわる,{回|まわ}る,마와루,verb,g1,vi,돌다,둘러보다,{店|みせ}をいくつか{回|まわ}りました。,가게를 몇 군데 돌았어요.,jlpt.n4.vocab.0267.m4a,ref_only:jf_irodori_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0268,N4,磨く,みがく,{磨|みが}く,미가쿠,verb,g1,vt,닦다,연마하다,{食事|しょくじ}のあとで{歯|は}を{磨|みが}きます。,식사 후에 이를 닦아요.,jlpt.n4.vocab.0268.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 생활습관 주제; Tanos N5 분류 → 우리 N5 400 미수록분 흡수; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0269,N4,見える,みえる,{見|み}える,미에루,verb,g2,vi,보이다,-,ここから{海|うみ}が{見|み}えます。,여기서 바다가 보여요.,jlpt.n4.vocab.0269.m4a,ref_only:jf_irodori_a2,draft,聞こえる와 세트; Tanos교차: N4 일치
jlpt.n4.vocab.0270,N4,迎える,むかえる,{迎|むか}える,무카에루,verb,g2,vt,맞이하다,마중하다,{空港|くうこう}まで{迎|むか}えに{行|い}きます。,공항까지 마중 나갈게요.,jlpt.n4.vocab.0270.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 손님 맞이 주제; 「〜に行く」 목적 표현과 함께; Tanos교차: N4 일치
jlpt.n4.vocab.0271,N4,戻る,もどる,{戻|もど}る,모도루,verb,g1,vi,돌아오다,되돌아가다,{三|さん}{時|じ}までに{戻|もど}ります。,3시까지 돌아올게요.,jlpt.n4.vocab.0271.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 직장 주제; N5 帰る와 대비 — 戻る는 원래 자리로; Tanos교차: N4 일치
jlpt.n4.vocab.0272,N4,焼く,やく,{焼|や}く,야쿠,verb,g1,vt,굽다,태우다,{魚|さかな}を{焼|や}いて{食|た}べました。,생선을 구워 먹었어요.,jlpt.n4.vocab.0272.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 요리 주제; 조리 동사군; Tanos교차: N4 일치
jlpt.n4.vocab.0273,N4,止む,やむ,{止|や}む,야무,verb,g1,vi,그치다,멎다,{雨|あめ}が{止|や}んだら{出|で}かけましょう。,비가 그치면 나갑시다.,jlpt.n4.vocab.0273.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 날씨 주제; 조건형 たら와 함께; Tanos교차: N4 일치
jlpt.n4.vocab.0274,N4,やめる,やめる,やめる,야메루,verb,g2,vt,그만두다,중단하다,たばこをやめました。,담배를 끊었어요.,jlpt.n4.vocab.0274.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 습관 주제; 止める(とめる)와 표기 충돌 회피 위해 가나 표기 채택; Tanos교차: N4 일치
jlpt.n4.vocab.0275,N4,汚れる,よごれる,{汚|よご}れる,요고레루,verb,g2,vi,더러워지다,-,{手|て}が{汚|よご}れたので{洗|あら}います。,손이 더러워져서 씻을게요.,jlpt.n4.vocab.0275.m4a,ref_only:jf_irodori_a2,draft,선정축: 汚い의 동사형; Tanos교차: N4 일치
jlpt.n4.vocab.0276,N4,寄る,よる,{寄|よ}る,요루,verb,g1,vi,들르다,다가가다,{帰|かえ}りにコンビニに{寄|よ}ります。,돌아오는 길에 편의점에 들를게요.,jlpt.n4.vocab.0276.m4a,ref_only:jf_marugoto_a2,draft,선정축: A2 이동 주제; 帰り와 연어; Tanos교차: N4 일치
jlpt.n4.vocab.0277,N4,喜ぶ,よろこぶ,{喜|よろこ}ぶ,요로코부,verb,g1,vi,기뻐하다,-,プレゼントをあげたら{喜|よろこ}んでくれました。,선물을 줬더니 기뻐해 줬어요.,jlpt.n4.vocab.0277.m4a,ref_only:jf_marugoto_a2,draft,선정축: 감정 동사 축; 「〜たら」와 「〜てくれる」 결합; Tanos교차: N4 일치
jlpt.n4.vocab.0278,N4,渡す,わたす,{渡|わた}す,와타스,verb,g1,vt,건네다,전달하다,この{手紙|てがみ}を{彼女|かのじょ}に{渡|わた}してください。,이 편지를 그녀에게 전해주세요.,jlpt.n4.vocab.0278.m4a,ref_only:jf_irodori_a2,draft,선정축: 渡る와 자타쌍; わ행(구판 결손이던 구간); Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0279,N4,渡る,わたる,{渡|わた}る,와타루,verb,g1,vi,건너다,-,{橋|はし}を{渡|わた}ると{公園|こうえん}があります。,다리를 건너면 공원이 있어요.,jlpt.n4.vocab.0279.m4a,ref_only:jf_irodori_a2,draft,선정축: 渡す와 자타쌍; 조건형 と와 함께; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0280,N4,笑う,わらう,{笑|わら}う,와라우,verb,g1,vi,웃다,-,みんな{楽|たの}しそうに{笑|わら}っています。,다들 즐거운 듯이 웃고 있어요.,jlpt.n4.vocab.0280.m4a,ref_only:jf_marugoto_a2,draft,선정축: 감정 동사 축; 양태 そうだ와 함께; Tanos교차: N4 일치
jlpt.n4.vocab.0281,N4,別れる,わかれる,{別|わか}れる,와카레루,verb,g2,vi,헤어지다,작별하다,{駅|えき}で{友|とも}だちと{別|わか}れました。,역에서 친구와 헤어졌어요.,jlpt.n4.vocab.0281.m4a,ref_only:jf_marugoto_a2,draft,선정축: 別(noun)과 어근 공유; 会う와 대비쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0282,N4,生きる,いきる,{生|い}きる,이키루,verb,g2,vi,살다,생존하다,この{魚|さかな}はまだ{生|い}きています。,이 물고기는 아직 살아 있어요.,jlpt.n4.vocab.0282.m4a,ref_only:jf_marugoto_a2,draft,N5 住む와 대비 — 住む는 거주 生きる는 생존; Tanos교차: N4 일치
jlpt.n4.vocab.0283,N4,咲く,さく,{咲|さ}く,사쿠,verb,g1,vi,피다,-,{庭|にわ}に{花|はな}が{咲|さ}きました。,마당에 꽃이 피었어요.,jlpt.n4.vocab.0283.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 계절 주제; Tanos N5 분류 → 우리 N5 400 미수록분 흡수; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0284,N4,出かける,でかける,{出|で}かける,데카케루,verb,g2,vi,외출하다,나가다,これから{出|で}かけるところです。,지금 막 나가려던 참이에요.,jlpt.n4.vocab.0284.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 하루 일과; Tanos N5 분류 → 우리 N5 400 미수록분 흡수; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0285,N4,思い出す,おもいだす,{思|おも}い{出|だ}す,오모이다스,verb,g1,vt,떠올리다,생각나다,{名前|なまえ}がどうしても{思|おも}い{出|だ}せません。,이름이 도무지 생각나지 않아요.,jlpt.n4.vocab.0285.m4a,ref_only:jf_marugoto_a2,draft,N5 思う의 복합동사 확장; Tanos교차: N4 일치
jlpt.n4.vocab.0286,N4,鳴る,なる,{鳴|な}る,나루,verb,g1,vi,울리다,소리 나다,{電話|でんわ}が{鳴|な}っています。,전화가 울리고 있어요.,jlpt.n4.vocab.0286.m4a,ref_only:jf_irodori_a2,draft,N5 なる(되다)와 동음 — 표기로 구별; Tanos교차: N4 일치
jlpt.n4.vocab.0287,N4,曲がる,まがる,{曲|ま}がる,마가루,verb,g1,vi,돌다;굽다,휘다,あの{角|かど}を{右|みぎ}に{曲|ま}がってください。,저 모퉁이에서 오른쪽으로 도세요.,jlpt.n4.vocab.0287.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 길안내 주제; Tanos N5 분류 → 우리 N5 400 미수록분 흡수; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0288,N4,並ぶ,ならぶ,{並|なら}ぶ,나라부,verb,g1,vi,줄서다,늘어서다,{店|みせ}の{前|まえ}に{人|ひと}が{並|なら}んでいます。,가게 앞에 사람들이 줄 서 있어요.,jlpt.n4.vocab.0288.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 가게 주제; 並べる와 자타쌍; Tanos N5 분류 → 우리 N5 400 미수록분 흡수; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0289,N4,並べる,ならべる,{並|なら}べる,나라베루,verb,g2,vt,늘어놓다,진열하다,テーブルに{皿|さら}を{並|なら}べました。,테이블에 접시를 늘어놓았어요.,jlpt.n4.vocab.0289.m4a,ref_only:jf_irodori_a2,draft,선정축: 並ぶ와 자타쌍; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0290,N4,役に立つ,やくにたつ,{役|やく}に{立|た}つ,야쿠니타츠,verb,g1,vi,도움이 되다,유용하다,この{辞書|じしょ}はとても{役|やく}に{立|た}ちます。,이 사전은 아주 도움이 돼요.,jlpt.n4.vocab.0290.m4a,ref_only:jf_marugoto_a2,draft,선정축: A2 평가 표현; 관용구지만 활용하므로 verb 처리; Tanos교차: N4 일치
jlpt.n4.vocab.0291,N4,揺れる,ゆれる,{揺|ゆ}れる,유레루,verb,g2,vi,흔들리다,-,{地震|じしん}で{建物|たてもの}が{揺|ゆ}れました。,지진으로 건물이 흔들렸어요.,jlpt.n4.vocab.0291.m4a,ref_only:jf_irodori_a2,draft,선정축: 地震과 연어; Tanos교차: N4 일치
jlpt.n4.vocab.0292,N4,明るい,あかるい,{明|あか}るい,아카루이,i_adj,i_adj,-,밝다,환하다,この{部屋|へや}は{明|あか}るくて{気持|きも}ちがいいです。,이 방은 밝아서 기분이 좋아요.,jlpt.n4.vocab.0292.m4a,ref_only:jf_irodori_a2,draft,선정축: 暗い와 대비쌍; Tanos N5 분류 → 우리 N5 400 미수록분 흡수; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0293,N4,暗い,くらい,{暗|くら}い,쿠라이,i_adj,i_adj,-,어둡다,캄캄하다,{外|そと}はもう{暗|くら}くなりました。,밖은 벌써 어두워졌어요.,jlpt.n4.vocab.0293.m4a,ref_only:jf_irodori_a2,draft,선정축: 明るい와 대비쌍; Tanos N5 분류 → 우리 N5 400 미수록분 흡수; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0294,N4,浅い,あさい,{浅|あさ}い,아사이,i_adj,i_adj,-,얕다,-,この{川|かわ}は{浅|あさ}いです。,이 강은 얕아요.,jlpt.n4.vocab.0294.m4a,ref_only:jf_marugoto_a2,draft,深い와 대비쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0295,N4,深い,ふかい,{深|ふか}い,후카이,i_adj,i_adj,-,깊다,-,この{池|いけ}は{深|ふか}いので{危|あぶ}ないです。,이 연못은 깊어서 위험해요.,jlpt.n4.vocab.0295.m4a,ref_only:jf_marugoto_a2,draft,浅い와 대비쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0296,N4,厚い,あつい,{厚|あつ}い,아츠이,i_adj,i_adj,-,두껍다,두툼하다,{厚|あつ}い{本|ほん}を{一|いっ}{冊|さつ}{借|か}りました。,두꺼운 책을 한 권 빌렸어요.,jlpt.n4.vocab.0296.m4a,ref_only:jf_irodori_a2,draft,선정축: 薄い와 대비쌍; N5 暑い·熱い와 3중 동음 — 카드에서 표기 대비 필요; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0297,N4,薄い,うすい,{薄|うす}い,우스이,i_adj,i_adj,-,얇다;연하다,싱겁다,この{紙|かみ}はとても{薄|うす}いです。,이 종이는 아주 얇아요.,jlpt.n4.vocab.0297.m4a,ref_only:jf_irodori_a2,draft,선정축: 厚い와 대비쌍; Tanos N5 분류 → 우리 N5 400 미수록분 흡수; Tanos교차: N5 분류 — 우리 N5 400 미수록 잔여분을 N4로 흡수
jlpt.n4.vocab.0298,N4,美しい,うつくしい,{美|うつく}しい,우츠쿠시이,i_adj,i_adj,-,아름답다,-,{山|やま}から{見|み}る{景色|けしき}は{美|うつく}しいです。,산에서 보는 경치는 아름다워요.,jlpt.n4.vocab.0298.m4a,ref_only:jf_marugoto_a2,draft,きれい(na_adj)와 대비; Tanos교차: N4 일치
jlpt.n4.vocab.0299,N4,うれしい,うれしい,うれしい,우레시이,i_adj,i_adj,-,기쁘다,-,{手紙|てがみ}をもらってうれしかったです。,편지를 받아서 기뻤어요.,jlpt.n4.vocab.0299.m4a,ref_only:jf_irodori_a2,draft,선정축: A2 감정 표현; 悲しい와 대비쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0300,N4,悲しい,かなしい,{悲|かな}しい,카나시이,i_adj,i_adj,-,슬프다,-,この{映画|えいが}は{悲|かな}しい{話|はなし}です。,이 영화는 슬픈 이야기예요.,jlpt.n4.vocab.0300.m4a,ref_only:jf_marugoto_a2,draft,うれしい와 대비쌍; Tanos교차: N4 일치
jlpt.n4.vocab.0301,N4,恥ずかしい,はずかしい,{恥|は}ずかしい,하즈카시이,i_adj,i_adj,-,부끄럽다,창피하다,{間違|まちが}えて{恥|は}ずかしかったです。,틀려서 창피했어요.,jlpt.n4.vocab.0301.m4a,ref_only:jf_marugoto_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0302,N4,寂しい,さびしい,{寂|さび}しい,사비시이,i_adj,i_adj,-,외롭다,쓸쓸하다,{一人|ひとり}で{住|す}んでいるので{寂|さび}しいです。,혼자 살고 있어서 외로워요.,jlpt.n4.vocab.0302.m4a,ref_only:jf_marugoto_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
jlpt.n4.vocab.0303,N4,怖い,こわい,{怖|こわ}い,코와이,i_adj,i_adj,-,무섭다,두렵다,{犬|いぬ}が{怖|こわ}くて{近|ちか}づけません。,개가 무서워서 다가갈 수 없어요.,jlpt.n4.vocab.0303.m4a,ref_only:jf_marugoto_a2,draft,선정축: N4 표준 어휘 — 급수 배정 근거는 아래 교차검증; Tanos교차: N4 일치
